Applied Number Theory,M 343L,3,Upper Division,(M) - Mathematics
Error-Correcting Codes,M 343M,3,Upper Division,(M) - Mathematics
Intermediate Symbolic Logic,M 344K,3,Upper Division,(M) - Mathematics
Applied Linear Algebra,M 346,3,Upper Division,(M) - Mathematics
Scientific Computation in Numerical Analysis,M 348,3,Upper Division,(M) - Mathematics
Actuarial Statistical Estimates,M 349P,3,Upper Division,(M) - Mathematics
Applied Regression and Time Series,M 349R,3,Upper Division,(M) - Mathematics
Time Series and Survival-Model Estimation,M 349T,3,Upper Division,(M) - Mathematics
Applied Statistics,M 358K,3,Upper Division,(M) - Mathematics
Mathematics as Problem Solving,M 360M,3,Upper Division,(M) - Mathematics
Theory of Functions of a Complex Variable,M 361,3,Upper Division,(M) - Mathematics
Introduction to Real Analysis,M 361K,3,Upper Division,(M) - Mathematics
Probability I,M 362K,3,Upper Division,(M) - Mathematics
Introduction to Stochastic Processes,M 362M,3,Upper Division,(M) - Mathematics
Vector and Tensor Analysis I,M 364K,3,Upper Division,(M) - Mathematics
Vector and Tensor Analysis II,M 364L,3,Upper Division,(M) - Mathematics
Real Analysis I,M 365C,3,Upper Division,(M) - Mathematics
Real Analysis II,M 365D,3,Upper Division,(M) - Mathematics
Curves and Surfaces,M 365G,3,Upper Division,(M) - Mathematics
Topology I,M 367K,3,Upper Division,(M) - Mathematics
Topology II,M 367L,3,Upper Division,(M) - Mathematics
Numerical Methods for Applications,M 368K,3,Upper Division,(M) - Mathematics
Learning Assistant Experience in Mathematics,M 371E,3,Upper Division,(M) - Mathematics
Fourier Series and Boundary Value Problems,M 372,3,Upper Division,(M) - Mathematics
Partial Differential Equations and Applications,M 372K,3,Upper Division,(M) - Mathematics
Algebraic Structures I,M 373K,3,Upper Division,(M) - Mathematics
Algebraic Structures II,M 373L,3,Upper Division,(M) - Mathematics
Fourier and Laplace Transforms,M 374,3,Upper Division,(M) - Mathematics
Linear Regression Analysis,M 374G,3,Upper Division,(M) - Mathematics
Fourier and Laplace Transforms,M 374K,3,Upper Division,(M) - Mathematics
Mathematical Modeling in Science and Engineering,M 374M,3,Upper Division,(M) - Mathematics
Conference Course,"M 396D, 696D, 996D","3, 6, 9",Graduate,(M) - Mathematics
Topics in Conference Course: Computer-Assisted,M 375C,3,Upper Division,(M) - Mathematics
Discovery: An Introduction to Advanced Study in Mathematics,M 375D,3,Upper Division,(M) - Mathematics
Seminar in Instruction of Mathematics,M 175S,1,Upper Division,(M) - Mathematics
Topics in Methods of Applied Mathematics,M 376C,3,Upper Division,(M) - Mathematics
Introduction to Mathematical Statistics,M 378K,3,Upper Division,(M) - Mathematics
Generalized Linear Models,M 378N,3,Upper Division,(M) - Mathematics
Decision Analytics,M 378P,3,Upper Division,(M) - Mathematics
Honors Tutorial Course,M 379H,3,Upper Division,(M) - Mathematics
Algebra,M 380C,3,Graduate,(M) - Mathematics
Algebra,M 380D,3,Graduate,(M) - Mathematics
Real Analysis,M 381C,3,Graduate,(M) - Mathematics
Complex Analysis,M 381D,3,Graduate,(M) - Mathematics
Functional Analysis,M 381E,3,Graduate,(M) - Mathematics
Algebraic Topology,M 382C,3,Graduate,(M) - Mathematics
Differential Topology,M 382D,3,Graduate,(M) - Mathematics
Advanced Algebraic Topology,M 382E,3,Graduate,(M) - Mathematics
Algebraic Topology,M 382F,3,Graduate,(M) - Mathematics
Differential Geometry,M 382G,3,Graduate,(M) - Mathematics
Methods of Applied Mathematics,M 383C,3,Graduate,(M) - Mathematics
Methods of Applied Mathematics,M 383D,3,Graduate,(M) - Mathematics
Numerical Analysis: Linear Algebra,M 383E,3,Graduate,(M) - Mathematics
"Numerical Analysis: Interpolation, Approximation, Quadrature, and Differential Equations",M 383F,3,Graduate,(M) - Mathematics
Mathematical Statistics I,M 384C,3,Graduate,(M) - Mathematics
Mathematical Statistics II,M 384D,3,Graduate,(M) - Mathematics
Design and Analysis of Experiments,M 384E,3,Graduate,(M) - Mathematics
Design of Experiments,M 384F,3,Graduate,(M) - Mathematics
Regression Analysis,M 384G,3,Graduate,(M) - Mathematics
Multivariate Statistical Analysis,M 384H,3,Graduate,(M) - Mathematics
Theory of Probability,M 385C,3,Graduate,(M) - Mathematics
Theory of Probability,M 385D,3,Graduate,(M) - Mathematics
Numerical Analysis: Algebra and Approximation,M 387C,3,Graduate,(M) - Mathematics
Numerical Analysis: Differential Equations,M 387D,3,Graduate,(M) - Mathematics
Actuarial Case Studies,M 389C,3,Graduate,(M) - Mathematics
Introduction to Financial Mathematics for Actuaries,M 389D,3,Graduate,(M) - Mathematics
Theory of Interest,M 389F,3,Graduate,(M) - Mathematics
Predictive Analytics,M 389G,3,Graduate,(M) - Mathematics
Probability Models with Actuarial Applications,M 389J,3,Graduate,(M) - Mathematics
Actuarial Statistical Estimates,M 389P,3,Graduate,(M) - Mathematics
Seminar on Actuarial Practice,M 189S,1,Graduate,(M) - Mathematics
Time Series and Survival-Model Estimation,M 389T,3,Graduate,(M) - Mathematics
Actuarial Contingent Payments I,M 389U,3,Graduate,(M) - Mathematics
Actuarial Contingent Payments II,M 389V,3,Graduate,(M) - Mathematics
Financial Mathematics for Actuarial Applications,M 389W,3,Graduate,(M) - Mathematics
Topics in Algebra,M 390C,3,Graduate,(M) - Mathematics
Topics in Analysis,M 391C,3,Graduate,(M) - Mathematics
Topics in Topology,M 392C,3,Graduate,(M) - Mathematics
Topics in Applied Mathematics,M 393C,3,Graduate,(M) - Mathematics
Numerical Solution of Elliptic Partial Differential Equations,M 393N,3,Graduate,(M) - Mathematics
Topics in Probability and Statistics,M 394C,3,Graduate,(M) - Mathematics
Topics in Logic and Foundations,M 395C,3,Graduate,(M) - Mathematics
Topics in Numerical Analysis,M 397C,3,Graduate,(M) - Mathematics
Topics in Mathematics: Seminar,"M 197S, 397S","1, 3",Graduate,(M) - Mathematics
Thesis,M 698,6,Graduate,(M) - Mathematics
Master's Report,M 398R,3,Graduate,(M) - Mathematics
Supervised Teaching in Mathematics,M 398T,3,Graduate,(M) - Mathematics
Dissertation,"M 399W, 699W, 999W","3, 6, 9",Graduate,(M) - Mathematics
Introduction to Engineering Design and Graphics,M E 302,3,Lower Division,(M E) - Mechanical Engineering
Studies in Engineering Design Graphics,M E 103,1,Lower Division,(M E) - Mechanical Engineering
Introduction to Computers and Programming,M E 205,2,Lower Division,(M E) - Mechanical Engineering
Engineering Design Graphics,M E 210 (TCCN: ENGR 1204),2,Lower Division,(M E) - Mechanical Engineering
Engineering Design Graphics: Honors,M E 210H,2,Lower Division,(M E) - Mechanical Engineering
Applied Thermodynamics,M E 310T,3,Lower Division,(M E) - Mechanical Engineering
Materials Engineering,M E 311,3,Lower Division,(M E) - Mechanical Engineering
Materials Engineering Laboratory,M E 111L,1,Lower Division,(M E) - Mechanical Engineering
Dynamics,M E 314D,3,Lower Division,(M E) - Mechanical Engineering
Thermodynamics,M E 316T,3,Lower Division,(M E) - Mechanical Engineering
Engineering Computational Methods,M E 218,2,Lower Division,(M E) - Mechanical Engineering
Programming and Engineering Computational Methods,M E 318M,3,Lower Division,(M E) - Mechanical Engineering
Topics in Mechanical Engineering,"M E 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(M E) - Mechanical Engineering
Applied Thermodynamics,M E 385M,3,Graduate,(M E) - Mechanical Engineering
Humanitarian Engineering Seminar,M E 120C,1,Upper Division,(M E) - Mechanical Engineering
Dynamics,M E 324,3,Upper Division,(M E) - Mechanical Engineering
Thermodynamics,M E 326,3,Upper Division,(M E) - Mechanical Engineering
Thermodynamics: Honors,M E 326H,3,Upper Division,(M E) - Mechanical Engineering
Topics in Mechanical Engineering,M E 394M,3,Graduate,(M E) - Mechanical Engineering
Fluid Mechanics,M E 330,3,Upper Division,(M E) - Mechanical Engineering
Experimental Fluid Mechanics,M E 130L,1,Upper Division,(M E) - Mechanical Engineering
Engineering Communication: Honors,M E 333H,3,Upper Division,(M E) - Mechanical Engineering
Engineering Communication,M E 333T,3,Upper Division,(M E) - Mechanical Engineering
Materials Engineering,M E 334,3,Upper Division,(M E) - Mechanical Engineering
Materials Engineering Laboratory,M E 134L,1,Upper Division,(M E) - Mechanical Engineering
Engineering Statistics,M E 335,3,Upper Division,(M E) - Mechanical Engineering
Materials Processing,M E 336,3,Upper Division,(M E) - Mechanical Engineering
Materials Processing Laboratory,M E 136L,1,Upper Division,(M E) - Mechanical Engineering
Concepts in Nuclear and Radiation Engineering,"M E 136N, 236N","1, 2",Upper Division,(M E) - Mechanical Engineering
Concepts in Nuclear and Radiation Engineering,M E 336P,3,Upper Division,(M E) - Mechanical Engineering
Introduction to Nuclear Power Systems,M E 337C,3,Upper Division,(M E) - Mechanical Engineering
Nuclear Environmental Protection,M E 337F,3,Upper Division,(M E) - Mechanical Engineering
Nuclear Safety and Security,M E 337G,3,Upper Division,(M E) - Mechanical Engineering
Machine Elements,M E 338,3,Upper Division,(M E) - Mechanical Engineering
Heat Transfer,M E 339,3,Upper Division,(M E) - Mechanical Engineering
Experimental Heat Transfer,M E 139L,1,Upper Division,(M E) - Mechanical Engineering
Mechatronics,M E 340,3,Upper Division,(M E) - Mechanical Engineering
Mechatronics Laboratory,M E 140L,1,Upper Division,(M E) - Mechanical Engineering
Thermal-Fluid Systems,M E 343,3,Upper Division,(M E) - Mechanical Engineering
Dynamic Systems and Controls,M E 344,3,Upper Division,(M E) - Mechanical Engineering
Dynamic Systems and Controls Laboratory,"M E 144L, 244L","1, 2",Upper Division,(M E) - Mechanical Engineering
Topics in Processing of Materials,M E 347,3,Upper Division,(M E) - Mechanical Engineering
Advanced Mechatronics I,M E 348E,3,Upper Division,(M E) - Mechanical Engineering
Advanced Mechatronics II,M E 348F,3,Upper Division,(M E) - Mechanical Engineering
Corrosion Engineering,M E 349,3,Upper Division,(M E) - Mechanical Engineering
Machine Tool Operations for Engineers,M E 350,3,Upper Division,(M E) - Mechanical Engineering
Design and Control of Robots for Rehabilitation,M E 350D,3,Upper Division,(M E) - Mechanical Engineering
Robot Mechanism Design,M E 350R,3,Upper Division,(M E) - Mechanical Engineering
Engineering Computer Graphics,M E 352K,3,Upper Division,(M E) - Mechanical Engineering
Engineering Finance,M E 353,3,Upper Division,(M E) - Mechanical Engineering
Introduction to Biomechanical Engineering,M E 354,3,Upper Division,(M E) - Mechanical Engineering
Biomechanics of Human Movement,M E 354M,3,Upper Division,(M E) - Mechanical Engineering
Engineering Vibrations,M E 355K,3,Upper Division,(M E) - Mechanical Engineering
Materials Selection,"M E 259, 359","2, 3",Upper Division,(M E) - Mechanical Engineering
Vehicle System Dynamics and Controls,M E 360,3,Upper Division,(M E) - Mechanical Engineering
Cyber Vehicle Systems,M E 360C,3,Upper Division,(M E) - Mechanical Engineering
Propulsion Systems and Controls,M E 360D,3,Upper Division,(M E) - Mechanical Engineering
Advanced Vehicle Powertrain Systems and Control,M E 360E,3,Upper Division,(M E) - Mechanical Engineering
Metallurgy of Engineering Alloys,"M E 260K, 360K","2, 3",Upper Division,(M E) - Mechanical Engineering
Turbomachinery and Compressible Flow,M E 360L,3,Upper Division,(M E) - Mechanical Engineering
Intermediate Heat Transfer,M E 360N,3,Upper Division,(M E) - Mechanical Engineering
Advanced Packaging and Thermal Management,M E 360S,3,Upper Division,(M E) - Mechanical Engineering
Nuclear Reactor Operations and Engineering,M E 361E,3,Upper Division,(M E) - Mechanical Engineering
Radiation and Radiation Protection Laboratory,M E 361F,3,Upper Division,(M E) - Mechanical Engineering
Materials Thermodynamics,"M E 261M, 361M","2, 3",Upper Division,(M E) - Mechanical Engineering
Readings in Engineering,M E 362K,3,Upper Division,(M E) - Mechanical Engineering
Development of a Solar-Powered Vehicle,M E 362S,3,Upper Division,(M E) - Mechanical Engineering
Energy Systems Laboratory,M E 363L,3,Upper Division,(M E) - Mechanical Engineering
Energy Technology and Policy,M E 363M,3,Upper Division,(M E) - Mechanical Engineering
Intermediate Dynamics,M E 364D,3,Upper Division,(M E) - Mechanical Engineering
Automatic Control System Design,M E 364L,3,Upper Division,(M E) - Mechanical Engineering
Data Science for Engineers,M E 365D,3,Upper Division,(M E) - Mechanical Engineering
Engineering Entrepreneurship,M E 365E,3,Upper Division,(M E) - Mechanical Engineering
Finite Element Method,M E 365K,3,Upper Division,(M E) - Mechanical Engineering
Industrial Design for Production,M E 365L,3,Upper Division,(M E) - Mechanical Engineering
Mechanical Engineering Design Methodology,M E 366J,3,Upper Division,(M E) - Mechanical Engineering
Mechanical Engineering Design Project,M E 266K,2,Upper Division,(M E) - Mechanical Engineering
Operations Research Models,M E 366L,3,Upper Division,(M E) - Mechanical Engineering
Design Project Laboratory,M E 266P,2,Upper Division,(M E) - Mechanical Engineering
Deterministic Methods for Operations Research,M E 366Q,3,Upper Division,(M E) - Mechanical Engineering
Stochastic Methods for Operations Research,M E 366R,3,Upper Division,(M E) - Mechanical Engineering
Biomems and Bionems,M E 366T,3,Upper Division,(M E) - Mechanical Engineering
Simulation Modeling,M E 367S,3,Upper Division,(M E) - Mechanical Engineering
Additive Manufacturing,M E 368C,3,Upper Division,(M E) - Mechanical Engineering
Computer-Aided Design,M E 368J,3,Upper Division,(M E) - Mechanical Engineering
Introduction to Computational Fluid Dynamics,M E 369L,3,Upper Division,(M E) - Mechanical Engineering
Computational Methods in Thermal/Fluid Systems,M E 369M,3,Upper Division,(M E) - Mechanical Engineering
Application Programming for Engineers,M E 369P,3,Upper Division,(M E) - Mechanical Engineering
Medical Device Design and Manufacturing,M E 371D,3,Upper Division,(M E) - Mechanical Engineering
Legal Aspects of Engineering Practice,M E 371K,3,Upper Division,(M E) - Mechanical Engineering
Theory and Design for Mechanical Sensing and Measurements,M E 372C,3,Upper Division,(M E) - Mechanical Engineering
Robotics and Automation,M E 372J,3,Upper Division,(M E) - Mechanical Engineering
Mechanism Design,M E 372M,3,Upper Division,(M E) - Mechanical Engineering
Design of Smart Mechanisms,M E 372N,3,Upper Division,(M E) - Mechanical Engineering
Combustion Engine Processes,M E 374C,3,Upper Division,(M E) - Mechanical Engineering
Automotive Engineering Laboratory,M E 374D,3,Upper Division,(M E) - Mechanical Engineering
Race Car Engineering and Project Management,M E 374E,3,Upper Division,(M E) - Mechanical Engineering
Fire Science,M E 374F,3,Upper Division,(M E) - Mechanical Engineering
Design of Thermal Systems,M E 374L,3,Upper Division,(M E) - Mechanical Engineering
Design of Air Conditioning Systems,M E 374R,3,Upper Division,(M E) - Mechanical Engineering
Solar Energy Systems Design,M E 374S,3,Upper Division,(M E) - Mechanical Engineering
Renewable Energy Technology,M E 374T,3,Upper Division,(M E) - Mechanical Engineering
High Throughput Nanopatterning,M E 376N,3,Upper Division,(M E) - Mechanical Engineering
Projects in Mechanical Engineering,"M E 177K, 277K, 377K","1, 2, 3",Upper Division,(M E) - Mechanical Engineering
Electroceramics,M E 378C,3,Upper Division,(M E) - Mechanical Engineering
Failure Analysis,M E 378D,3,Upper Division,(M E) - Mechanical Engineering
Nanotechnology for Sustainable Energy,M E 378E,3,Upper Division,(M E) - Mechanical Engineering
Enhancing Sustainability Through Tribology,M E 378F,3,Upper Division,(M E) - Mechanical Engineering
Mechanical Behavior of Materials,M E 378K,3,Upper Division,(M E) - Mechanical Engineering
Properties and Applications of Polymers,M E 378P,3,Upper Division,(M E) - Mechanical Engineering
Polymer Nanocomposites,M E 378Q,3,Upper Division,(M E) - Mechanical Engineering
Structural Ceramics,M E 378S,3,Upper Division,(M E) - Mechanical Engineering
Undergraduate Honors Thesis,M E 679H,6,Upper Division,(M E) - Mechanical Engineering
Engineering Acoustics,M E 379N,3,Upper Division,(M E) - Mechanical Engineering
Musical Acoustics,M E 379Q,3,Upper Division,(M E) - Mechanical Engineering
Special Topics in Mechanical Engineering,"M E 180E, 280E, 380E","1, 2, 3",Graduate,(M E) - Mechanical Engineering
Research,"M E 180M, 280M, 380M, 680M, 980M","1, 2, 3, 6, 9",Graduate,(M E) - Mechanical Engineering
Topics in Mathematical Methods in Engineering,M E 380Q,3,Graduate,(M E) - Mechanical Engineering
